SYMBOL,Type,CLCA1,ITLN1,CST1,GRP,POSTN,TIMP4,CEACAM5,DPY19L2,SHISA2,PRR4,ZFP14,ASB14,HTR2B,MCM9,TRMT9B,USP6,APELA,TNFSF4,DEPTOR,TIMP1,SCN3A,SHISA6,HNF1B,ZMAT1,MIR29C,ERP27,LINC00472,MIR17HG,KCNA1,TRIM48,NEXN,SLC9B2,SP2-AS1,FKBP5,HDC,MAN1C1,BCR,PJVK,H2BC9,RSKR,CYP2A13,LRRTM2,SYT4,LCN12,GCNA,SIX2,SERPINB10,ARHGEF38,NPHP3,GABRE,ST20,GAS1RR,PWAR5,HBB,SLC16A6,LRP2,MAP3K2-DT,COL9A2,FOXN3-AS1,H3C8,FGF13,RRS1-AS1,N4BP2L1,DMGDH,TMSB15B,TSPOAP1,CST2,TAF1A,BSG,PPP1R1B,ANKRD18A,SSH2,MUC12,POLG2,IFITM2,LINC01133,LDAH,WIF1,PBOV1,GYG1,C5orf34,AMY2B,POLE2,PAH,TRDMT1,SPATA4,RTN4RL1,SRXN1,LRFN3,PCAT6,IFI35,CHAD,LINC01091,PTPN14,LINC00964,RHOBTB3,RAB38,PET117,POLI,PSMD6-AS2,CCL26,ZNF789,THSD7A,GUSBP1,C4orf33,EFCAB13,HPGDS,DLG1-AS1,LTF,ARNTL2,ANGPTL1,ACOX2,ZNF334,MED12L,MDM4,ZBTB16,FAM174C,ANPEP,GRM6,ZNF514,VWDE,LRRC73,ACADL,PPP4R4,TFF2,SCNN1G,SPART-AS1,MRPL50,ZNF418,COL10A1,TPRXL,DMTF1,GPRASP1,PMM2,LOC100130449,LRRC8D,AMOT,ABI3BP,PLA1A,UBE2M,EGR1,ALYREF,MYO5A,MAPK8IP1,CTSG,TNS3,CHST15,PAPPA,C12orf57,PCAT19,ETHE1,MAP6,LRP4,CXCL2,C14orf132,FHOD3,ZNF382,ZNRD2,CCDC86,MIF,CNRIP1,N4BP2L2-IT2,SLC23A1,NHP2,SPTY2D1OS,MCM3AP-AS1,PDIA5,WDR25,TTN-AS1,DNAL4,TACO1,IGF2BP3,PRRG2,LINC02915,H2BC8,ZFAND2A,LSM7,DPM3,ZDHHC17,GUCA1B,H2AC8,GGH,FAM20A,NCOA7,LINC02615,E2F8,MGAT4B,GARRE1,WDR17,CCDC7,LINC00842,IL18R1,HSPBAP1,AXDND1,ADIPOQ,ARX,CA3,DOCK4,C16orf54,ATXN7,CAPN1,COL9A3,NINJ2,KLHL41,SEC14L3,KDM4C,STXBP5L,DNAJB7,CFAP157,AKAP10,TRIM66,TIA1,USP34,LINC02192,LOC153684,TRMT11,ZNF10,C1QTNF3,AP2M1,GATA2,EYS,DMD,MAP7D2,ELOA2,PPP1R9A,SNHG8,CA5B,TMEM171,ABCC9,PHLDB2,SLC39A4,FBXL14,LOC100506100,PCF11,SFR1,CPA4,SLC26A9,MAP4K5,DPYSL3,ARL2BP,LRRC39,WIPI1,RGL3,INSM1,MANBAL,SLC38A4,SLC47A2,THUMPD2,CC2D2B,WNK4,ZBED6,MMACHC,PER3,BNIPL,USP45,ARL2,SEC31B,VXN,PWWP3B,TIGD7,MTR,MICOS13,SNRPC,PASK,JOSD2,ZNF211,ASRGL1,NBEAL1,MVB12A,HSPBP1,TAS2R14,PHLDA2,CIDEC,ATP12A,COL8A2,ST3GAL4,SELENOM,MRPS14,PINLYP,SCG5,CENPX,HS6ST2,TOX,MRPL13,HTR1F,MYEF2,METTL1,CNTN3,DACH1,ZNF563,SLC9B1,OR51E1,STRIT1,TARDBP,CCDC50,ABCD2,ZNF780B,NPNT,HK2,ATL2,NHS,SCGB2A1,ZNF781,NDEL1,TP53RK,ASH1L,PCDHB9,TNKS,SNRPF,ZNF83,CCDC124,ZNF567,LINC02145,ZNF117,H2BC7,SCAPER,RPS6KA5,ENO1,NCK2,THBS3,PARM1,NMT2,STK40,MAP2K6,ITGBL1,C1QTNF9,TBC1D7,B4GAT1,THUMPD3-AS1,AKR7A2,CYP4Z1,PFDN1,WSB2,ZNF80,HIRIP3,NT5DC2,TRIM47,FAM172A,ABCG5,C19orf53,CNFN,KDF1,NRAD1,CAPRIN2,GPS2,FAM81A,VPS37B,DMBX1,MSS51,RBMX,TRUB2,C9orf152,CLHC1,KCNMB2,ZNF160,TSPAN3,CLDN8,KCTD1,CST4,EIF4EBP1,GNA15,NMNAT2,BRWD1,GUK1,ZNF529,G6PD,ABO,C5,RBM6,FUNDC1,ZNF273,PZP,NUDT1,DPP3,UBN2,SF3B5,ZNF767P,TFF1,SH3BP5-AS1,STEAP2,ARAF,ZNF75A,ASTN2,ATP6V0D1,SBSPON,GSAP,MYEOV,NME4,BPIFA1,KCNJ13,LEKR1,YIF1A,TSBP1,TRIM59,AURKAIP1,POGZ,HIF3A,TTC1,GNB2,BLOC1S4,FRMD4A,VGLL3,NOS2,PLG,DAP,CSTA,FA2H,TLR5,TRRAP,SLC35D3,SLC35B4,NDUFS8,ADAMTS17,GAS1,CISH,TPSAB1,NDUFAF8,LRP8,TUBA3FP,SPRR3,TRNP1,HSPA5,ENDOG,BAD,GML,RYBP,AURKA,FSIP2,SMIM3,PWWP2A,CCDC66,SLC25A36,CENPM,ZNF846,MIER2,ATP13A4,VBP1,N4BP2L2,ZMIZ1-AS1,ZZZ3,ZNF407,CLK4,HCG27,BSDC1,SERPINB13,HPCAL1,TCF24,ACTL8,PRR3,PRB4,GSN,FNDC9,ALDH3A2,INSYN2A,CD1C,CNTN4,ARF6,ZBTB20,CPA3,POU2AF1,TCN1,VSTM1,RNASE4,CYP4Z2P,ADCY2,BOLA3,SS18L1,POFUT2,NRCAM,COLCA1,SFTA1P,DNAJC12,DHX35,PLK2,ZNF704,PGLS,VNN1,RRBP1,TMEM223,KLF12,SCGB3A1,BEND5,AVIL,S100PBP,RAB11FIP4,MRPS36,TAF1A-AS1,NME9,VTCN1,ABCC2,TET1,SERPINB2,TTC14,PITX1,MRPL54,SLC9A1,SMG1,DCTD,SYTL4,ENDOU,ZMYM5,MTFP1,EMC6,ZNF660,HCG18,FOS,CD200,NTN4,ISCU,SAMM50,SESTD1,MLYCD,APOBEC3G,NDNF,HHLA2,UPF1,RANBP6,SYBU,SCML1,FAM104B,UNC5C,PRIMPOL,CWC27,RTL8A,SRGAP3,KIT,UPK1B,NEDD1,CXCL14,ERG28,BOLA1,GTPBP8,PLEKHH1,PNMA8A,PSENEN,LOC730101,RHOF,TMEM53,FZD10,AADAC,CCDC14,FGFBP1,GYS1,DNAH7,OXR1,ZNF345,ARFGEF3,CADM2,TEX36,CCDC32,ATG2B,COG5,YARS1,MZF1-AS1,PUSL1,KLKB1,SCAND1,PLP1,RNF213-AS1,B4GALT5,DNAH6,FREM2,COX19,DGKH,TMED3,TCN2,WDR33,EPHX4,ARF3,GPR160,SDCBP2,RBM26,TSFM,CCDC97,SESN1,GRAMD2A,FAM218A,SLC25A27,PTPN2,DNAI1,GMDS,TTC8,TRMT10C,BIRC5,C6orf201,PXDN,GRHPR,C20orf204,SNHG21,OTUD3,RNF144A,PIN1,CYP24A1,ZNF385B,MTCH2,GJB2,PKD2,TTC28,HDDC3,MDH2,PIK3CD,TMEM107,GNAI3,GABRB1,FRAT2,MAP3K11,TRIM55,PRPF38B,USP3-AS1,C7orf50,PLEKHB1,DNAJC8,TP53,SMIM31,DMRTA2,ECT2,ZNF682,GOLGA8A,POLDIP2,B3GALT2,TMEM168,BACE2,PRKN,ATAD5,COPZ2,THSD4,ADH6,C18orf32,CHCHD5,TSPAN31,SNRPB,ZSCAN30,RNF7,BASP1-AS1,TRPM4,AHCY,COX7A1,KLHL3,HOXA1,STEAP4,RNF34,C2orf73,KCNMA1,RPP40,EIF4E2,TMEM154,CATSPERB,PAK1IP1,VPS13B,SOCS6,POLR3GL,PRSS16,CYB5R2,SLC45A4,C10orf67,SPOUT1,URB1-AS1,PAXBP1,INTU,RPL22L1,INE1,CAPN12,TENT5C,VKORC1,NKTR,SIGLEC17P,IDH2,KCNS2,KIF1B,OLAH,RFLNB,SPATA9,TTC16,PIWIL4,ZNF337,ATP5F1D,TJP2,SRSF7,SEPTIN7P14,FIS1,H2BC6,ANO8,WDR18,PHC3,MS4A2,NPR3,GPATCH1,SMIM22,MRPS2,CCDC96,CCDC30,AMD1,PTPN18,MCUB,IDH3G,HMGXB3,BRMS1,RSRP1,YDJC,RPA3,DNAJC5G,RNF217-AS1,AHSA2P,BAZ2B,KBTBD4,FAM50A,AP3B2,CPSF6,ADM,GALE,GOLGA2P5,SPINK13,DPPA5,TMEM67,ACBD6,ANG,COPS6,BATF3,ANGPT2,ANKRD26,PRUNE2,NUSAP1,TSG101,ECPAS,SGSH,SREK1,PTRHD1,MRAP2,SMIM8,ATP10B,SLC29A4,PSKH1,CAPS2,SLC19A2,SEPTIN9,PSMA3-AS1,ZXDC,NDUFB6,SART1,ZNF37BP,LINC01192,ARHGEF26,NDUFS7,ADK,SLC6A8,CIART,METTL21EP,LOC441179,DTD1,C15orf61,SCOC-AS1,CRYGS,MYLK4,CTDP1,S100A16,HMG20B,PEG10,GNPNAT1,PNKD,LHPP,C22orf23,MAPK13,TSPAN18,DCXR,ANXA11,ZNF577,SEC14L1,PER2,HPSE,SHROOM4,FBXL20,ANGPTL3,RTP4,GGPS1,RIMS1,MSH5,CD22,CFAP300,PSMD6,HRAS,DRC3,ADGB,MZT2B,GMPPB,ZBTB11-AS1,RAMP1,TOR4A,RPS19BP1,NAA16,MRPL43,FKBP1B,NBL1,TOMM5,PTPRM,NCBP2AS2,VNN3,LINC00847,NSMCE1,C15orf40,ANXA3,TMEM125,RADX,RBM19,PP7080,SLC39A10,SPINK6,LINC01364,CCDC39,CARD19,CAPN3,EID2B,PGAP1,CFAP69,METTL4,TNRC6A,STX18-AS1,ZNF706,LGALS2,MID2,PPP3CC,METTL26,AP3S2,RPUSD3,C14orf119,GPX4,FAM184A,OGA,KCNQ1OT1,HSBP1,CCDC167,FAM166C,ACKR3,LPAR4,MICOS10,CREBZF,CDIPT,NPM3,GIHCG,C6,CENPS,NRSN1,CENATAC,ABCA13,NR2E3,DPYS,MBNL3,CCDC59,CDON,SERINC2,LRRC71,EBF3,SGCE,AS3MT,TIMM13
GSM1647628,A,4.214735646,5.978781956,4.545615419,7.628880128,6.845369105,5.388959443,7.593155516,7.385292799,8.384889448,6.833586883,6.309947152,6.558250248,5.701806156,5.289729825,8.147289073,10.61575015,5.965694302,5.563109502,7.132916625,6.731456823,4.560646205,5.430739077,5.573912291,7.362756297,8.484363288,6.109838828,5.233762077,6.664326726,6.699638532,5.224807567,5.323710452,5.560325649,5.526994362,7.737313497,4.94723689,7.200281596,4.976049359,7.222227315,4.689198997,6.324363509,5.054977646,5.815234586,7.334821869,6.816745394,5.169972198,7.455382977,5.228075043,4.375177827,7.790177234,6.694321479,6.808396567,5.359689321,4.954059118,7.435896783,6.739919942,7.005201513,6.086444608,8.070442982,5.071784577,4.299512031,9.444316174,5.775006319,7.059128021,4.699513026,5.425290738,8.056257931,4.367578554,6.405478924,6.372609851,4.899572828,5.172002635,6.541906179,4.866859329,7.606923336,6.964348419,5.356918649,5.357484917,7.032043841,6.338920305,9.022896913,4.902047089,8.347351189,6.396773662,4.606775125,7.187123625,7.703945063,5.964830769,5.546309972,5.177553359,6.174839846,5.89446854,5.230120409,6.06365035,6.130413347,6.882011955,6.828001278,6.291772617,6.634066356,9.113419966,5.969121036,4.280676092,8.435215104,4.411982445,6.714306627,5.782552232,4.697856171,6.102722024,4.086368137,8.888135935,5.022121614,4.64855732,6.486751523,8.040222642,5.837222476,7.589878677,5.794680591,7.610010169,7.428986735,5.00737915,6.725471949,5.075981495,5.462456736,5.012678519,6.117620163,4.36926237,7.911362797,5.549190892,6.410078046,7.902591178,5.104491317,6.125055925,8.717353191,7.464439977,6.015552966,5.885422806,7.684334022,8.85299658,4.480447341,7.413267043,4.82238992,6.402536149,5.765624596,6.477568531,5.220326656,3.794969358,8.533653428,9.271456046,5.976022064,6.459687023,6.938765846,5.344019456,7.206818961,7.746141408,8.56517519,6.515961179,7.038706082,6.028798768,6.110472002,6.645992617,5.529550898,4.918947482,5.128313052,8.454026132,6.91860397,5.813719831,5.208660069,5.069632167,6.141578825,6.526499558,7.060128653,7.194243072,5.651276673,4.499459147,4.513352924,5.42587332,7.141379873,6.248563466,8.162005197,7.166986938,6.213358257,7.560180688,7.194527831,6.035056736,8.624409411,7.442453731,7.349543657,6.205184966,7.445672926,5.181497568,6.187239545,5.295351723,4.419855233,7.666982361,5.028978394,4.473065313,9.232827084,4.972003301,9.356947154,8.884818954,7.016766445,6.798141844,6.198734622,5.870462407,6.501617748,6.948468657,6.519934789,4.179428957,5.199668264,11.76033977,5.216627729,5.895733166,8.5443236,7.243217392,4.252890332,5.386571204,7.546899317,5.962303357,6.487181837,6.969814205,6.258016479,4.87855944,8.10176862,6.025280328,4.591818034,7.061448097,7.426791882,5.483049587,4.73393983,5.183001946,5.839958923,7.571559953,5.191924306,6.19925418,8.445583241,6.508751491,5.193981444,6.438426763,7.869701845,5.650871878,5.493563053,5.563868323,9.134594978,5.868159784,4.348090946,9.436012878,5.142062144,4.877971275,6.569168177,5.359138602,5.860848816,6.015727108,6.241241114,7.789557302,8.653166605,6.350679968,6.61699067,6.248585303,5.049256301,4.11348994,6.565736615,7.445203167,5.704230758,7.063908033,8.088495176,7.69473768,6.511445742,5.107787425,7.982378972,4.088174725,7.522094515,4.427680568,5.549473211,4.008587892,6.739407915,5.090669339,5.404802672,5.107890752,7.274226987,8.087776431,5.666165697,9.182061814,5.112660514,6.015885238,6.953145692,5.569874453,9.096044599,5.457184524,6.356992165,4.516891518,5.476509871,4.500830956,4.884951409,4.802050884,9.515635606,5.939489426,4.591196059,5.487364058,9.234814324,7.405568999,8.235683959,8.72515916,8.95713091,5.320401082,7.00695008,6.730689371,6.926461312,4.694724923,7.971765925,7.758921372,9.229137736,5.206034792,5.021872545,6.072395358,8.231094337,6.761503181,6.333028233,5.931868825,5.893758936,8.289413743,6.882431698,6.463020642,5.834323077,5.828735028,6.79861264,4.721890559,5.631845276,6.641468191,7.907558675,8.545812264,8.303807219,7.121263097,6.348256517,9.217145082,4.382288999,6.201869888,5.85628692,5.571626982,7.604393593,4.668511377,7.626271343,6.011875036,5.932538897,7.457397189,7.577661193,7.549019288,6.135964058,5.973240869,5.469226162,6.218038066,10.44063506,7.194767485,7.265413326,9.083179114,6.840010327,6.258096232,9.434551398,9.632331489,6.69783581,5.699306234,5.325903665,6.357324829,5.848934154,6.79121723,7.619353149,6.759613014,4.806724963,5.397246935,6.979514613,9.644107312,7.516008858,11.0906332,9.018581474,6.007384442,6.568206845,7.547272724,7.204073024,7.474527043,6.662439327,7.259681054,7.683983244,6.773595438,6.770006515,7.28528314,7.695273177,5.011719389,7.675523087,6.806561037,5.835834256,10.37871802,4.635672119,8.891748785,6.330340733,3.905233713,5.23794471,8.050691685,9.495167789,4.754036206,8.496074631,5.740026361,4.84935956,7.541575467,5.611111905,5.839428237,4.322146785,6.984750249,10.61235911,5.367131258,7.757185425,5.672334438,4.436815855,6.242235184,6.288980576,5.542043392,5.590315535,5.907430875,7.51026,6.680382588,6.535630284,5.591307598,5.759344482,7.942731865,8.563033879,7.594946727,5.796501978,4.870932938,6.763297822,6.989598299,4.903174725,5.477342886,6.41769572,7.898825495,9.445346905,7.325613221,6.534997558,5.917807392,6.240681373,9.44356237,8.991885971,6.19327201,7.504823098,5.496269729,10.03703089,6.41641264,7.146334772,7.029693286,5.495867948,5.649347625,5.672554952,6.38425531,5.84602111,7.208238131,5.334757923,9.223359225,4.367855681,5.215305821,5.700437165,6.131230767,6.565819957,8.014264031,9.843593067,5.131832977,4.10219828,8.395751584,6.734751169,6.319757191,4.898277909,8.65042466,6.374973428,4.92983027,8.042515579,5.161163608,5.819383145,6.679411939,5.337239676,5.089932863,6.747118651,6.594208602,7.138974703,7.377315124,5.640852842,13.32380702,7.229878564,7.073260426,7.356886091,6.234823043,7.844626685,5.617009785,5.5939162,6.2682108,5.280141175,4.668394684,8.159097261,8.790037376,4.529939935,6.967422443,6.728185877,8.462376289,5.358033589,8.088989978,4.795249594,5.262298002,6.729218454,5.680930933,5.541600918,6.751826516,6.534867164,5.141338705,7.079216769,9.835200773,6.990465108,8.025076154,6.389799435,9.213298214,7.863522118,7.780123146,6.778144813,8.444404942,7.234928414,6.162643736,8.096418681,5.361345874,8.928383116,7.189896135,6.577226593,9.497860975,6.743112997,7.82595238,7.648109771,4.295924091,8.801159926,5.421580377,7.525705261,8.856674995,8.176401314,6.442885485,7.960038918,5.15440702,6.102556283,4.140859161,5.933254729,9.763884683,6.10436451,5.94682174,8.855393491,9.082162279,5.354782927,8.432401614,4.356539029,4.745023287,5.874182597,7.087532951,7.294406578,7.661437098,5.450651888,6.932930573,7.686142895,6.506598222,3.980205086,5.560763365,9.204678328,7.285924667,7.449559116,7.518368443,6.255994399,7.221374653,5.944339595,6.804276413,5.870409172,7.948354848,7.274746643,5.359048002,8.178945096,7.367230498,6.722490762,8.53674678,10.8297636,4.542274893,6.58043239,5.249597398,10.65448626,5.412364509,6.790540714,8.745135907,4.863123415,6.187028389,5.067629931,8.174128126,5.191933511,9.50920132,6.797233475,5.271563478,6.33747442,6.90449352,4.016621607,8.532519453,5.935637425,7.672937107,5.736021588,8.063981824,9.285145176,6.10185677,7.814226989,7.034152035,4.25493075,6.305286437,6.321240141,6.591346772,8.807982701,6.303620268,7.17529329,8.219952035,6.43202276,6.665709762,9.141872465,6.492978714,6.770002387,6.124397685,9.67878394,7.40455117,4.067570677,7.342977115,8.375527781,5.157102742,5.493834089,6.182275181,6.824331282,7.191329274,8.137082564,6.165837785,8.005805302,6.534521669,6.253446346,8.435520221,6.424142776,6.897250756,7.753377016,5.119728013,6.203111938,5.877994075,9.681302018,7.877942912,8.102537711,5.972965609,6.244172818,8.549114737,8.45243199,4.074342541,7.842552379,7.23855849,7.720339508,8.568236683,5.853329005,7.765077397,6.173395733,7.020596869,8.248936621,6.509637994,7.046106689,9.690440727,7.480861819,6.418717726,5.960823805,9.15803326,5.756666477,8.746042706,4.997019333,7.85681235,5.126908935,6.746462743,4.723913444,5.461220698,5.130063454,7.334781868,6.095234707,8.455319529,8.162209304,6.817931744,9.075319816,6.431806097,7.607696937,7.048977872,5.95021844,5.176012598,7.569506209,4.466880187,4.547394343,6.874412648,7.353513166,6.669600436,8.4174909,8.546520052,7.070872278,8.01393047,6.591406765,6.867341883,8.048522067,6.50188988,11.11164653,6.277039661,8.614343301,5.009120577,4.042759973,10.21745168,8.605658672,7.372678504,6.44052849,5.586261274,8.548035594,5.956690386,6.828627702,8.169162811,4.883499767,4.542035407,8.526843469,6.90397706,8.19597752,8.040175536,5.636292199,5.063147961,6.529068951,7.610323022,4.732708259,8.388732159,9.21883133,6.204636997,9.208299582,7.945241555,7.713527312,6.673719878,5.278242086,4.869190768,4.892148053,7.188799896,10.37498656,8.031892813,9.171897677,6.577622237,6.584262967,7.326939144,5.954292982,5.363166451,6.907633238,5.848376982,6.753900314,5.569745627,5.707387846,4.035481921,4.844123178,8.272850001,8.074361768,4.480991354,5.875298359,5.494857437,5.818366718,8.507137955,6.001424986,5.890735654,7.409788089,7.465569003,6.083047319,8.010415154,6.766674896,5.032043398,8.537434809,8.304317062,4.898540484,7.824141762,9.083927015,4.912348255,6.153667243,5.799940472,4.110415208,7.527821823,7.756396901,6.623591955,7.289622561,5.401087461,9.37373619,8.630309062,6.854157739,8.005425067,9.53920221,9.470287209,7.43679333,5.329071547,7.889570707,5.018656418,7.897760856,7.581293291,7.57464645,6.435951273,6.888122488,8.250935011,9.07478179,7.184643014,7.107977008,4.601632433,7.43563578,5.783509976,6.875291227,9.152338838,7.372998386,5.793940094,6.490078558,8.293474632,5.094162021,4.015297409,10.35952926,6.452480695,7.877112106,6.256787957,6.461582822,9.839889794,6.316114835,7.834380554,4.782555994,8.638218475,5.408883009,6.584578465,7.751785852,5.130756054,7.185288857,5.349541879,8.909137424,9.042969707,6.997409772,10.20963245,5.832095171,10.10519675,6.239612051,7.002990922,10.22508573,3.891130903,6.991033631,8.080018709,8.891978539,7.284740457,9.188140348,7.576639615,9.08922209,4.993990803,9.440824472,9.76562887,4.90333291,4.084187177,6.149306362,7.763477782,5.9187786,6.680236946,9.462524089,5.496377788,5.654087283,6.418595284,8.213067459
